측정일시,SO2,CO,O3,NO2,PM10,PM25
2023080611,0.002123076923076923,0.2830769230769231,0.04474166666666667,0.006746153846153846,26.916666666666668,15.0
2023080612,0.002215384615384615,0.2976923076923077,0.04883333333333333,0.006823076923076923,30.076923076923077,16.615384615384617
2023080613,0.0021461538461538462,0.29833333333333334,0.04900833333333333,0.005953846153846153,25.583333333333332,14.846153846153847
2023080614,0.002053846153846154,0.28076923076923077,0.04860833333333334,0.006007692307692308,31.0,13.76923076923077
2023080615,0.0018461538461538461,0.24923076923076926,0.043533333333333334,0.00513076923076923,24.384615384615383,12.0
2023080616,0.001746153846153846,0.22999999999999998,0.0381,0.004715384615384615,22.076923076923077,9.692307692307692
2023080617,0.0017076923076923079,0.23076923076923078,0.037083333333333336,0.0048,21.692307692307693,9.0
2023080618,0.001723076923076923,0.22692307692307695,0.037125,0.004884615384615385,19.615384615384617,8.307692307692308
2023080619,0.0016923076923076922,0.25416666666666665,0.03975,0.005707692307692308,20.46153846153846,10.153846153846153
2023080620,0.0016846153846153847,0.24846153846153846,0.040125,0.005176923076923077,19.76923076923077,10.23076923076923
2023080621,0.0016692307692307692,0.24307692307692308,0.03731666666666667,0.005507692307692307,20.615384615384617,10.923076923076923
2023080622,0.0017307692307692306,0.23692307692307693,0.033124999999999995,0.006223076923076923,16.846153846153847,10.0
2023080623,0.0018153846153846154,0.2276923076923077,0.029316666666666668,0.0071461538461538455,16.692307692307693,9.692307692307692
2023080624,0.0017769230769230768,0.23615384615384613,0.029958333333333333,0.0065923076923076925,18.384615384615383,9.76923076923077
2023080701,0.0018076923076923077,0.2383333333333333,0.027066666666666666,0.006484615384615385,16.76923076923077,9.0
2023080702,0.001823076923076923,0.2353846153846154,0.02779166666666667,0.005823076923076923,19.53846153846154,9.692307692307692
2023080703,0.001753846153846154,0.23461538461538461,0.027733333333333332,0.005,19.384615384615383,9.384615384615385
2023080704,0.0017384615384615383,0.2361538461538462,0.026908333333333336,0.004723076923076924,18.923076923076923,8.461538461538462
2023080705,0.0017307692307692306,0.23846153846153847,0.025991666666666666,0.004907692307692307,17.923076923076923,8.538461538461538
2023080706,0.0017615384615384615,0.24000000000000002,0.023491666666666664,0.006061538461538461,19.0,9.538461538461538
2023080707,0.0019230769230769232,0.25833333333333336,0.020775,0.008361538461538462,20.53846153846154,9.615384615384615
2023080708,0.0020076923076923076,0.25461538461538463,0.022558333333333333,0.0081,24.615384615384617,11.153846153846153
2023080709,0.002023076923076923,0.24923076923076926,0.025983333333333334,0.007653846153846154,22.076923076923077,11.538461538461538
2023080710,0.0021769230769230767,0.2676923076923077,0.0335,0.007,20.833333333333332,9.583333333333334
2023080711,0.002576923076923077,0.3046153846153846,0.04425833333333334,0.006961538461538462,24.25,12.5
2023080712,0.0028333333333333335,0.33916666666666667,0.05266363636363636,0.007533333333333334,24.6,14.0
2023080713,0.0027727272727272726,0.367,0.05711999999999999,0.006518181818181818,24.181818181818183,16.0
2023080714,0.002481818181818182,0.34909090909090906,0.05697,0.0065,24.272727272727273,14.636363636363637
2023080715,0.0022,0.3154545454545455,0.05203,0.006500000000000001,25.272727272727273,14.636363636363637
2023080716,0.002118181818181818,0.29545454545454547,0.05197,0.006127272727272728,22.727272727272727,13.090909090909092
2023080717,0.002072727272727273,0.28,0.0514,0.007018181818181818,31.727272727272727,13.090909090909092
2023080718,0.001981818181818182,0.2681818181818182,0.04794545454545454,0.006500000000000001,21.0,13.545454545454545
2023080719,0.0018727272727272727,0.27999999999999997,0.04640909090909091,0.007181818181818182,22.90909090909091,14.090909090909092
2023080720,0.0018181818181818182,0.27909090909090906,0.044945454545454545,0.008381818181818183,23.0,14.363636363636363
2023080721,0.0018090909090909093,0.27454545454545454,0.0416,0.007045454545454546,26.545454545454547,16.636363636363637
2023080722,0.0017454545454545453,0.2618181818181818,0.03688181818181818,0.006754545454545455,23.90909090909091,13.363636363636363
2023080723,0.0016454545454545457,0.24727272727272728,0.02988181818181818,0.006536363636363637,26.181818181818183,13.090909090909092
2023080724,0.001618181818181818,0.23363636363636361,0.0262,0.0062545454545454545,25.181818181818183,12.181818181818182
2023080801,0.0016,0.236,0.024345454545454545,0.0059636363636363645,23.727272727272727,11.181818181818182
2023080802,0.0016727272727272728,0.21727272727272728,0.024681818181818183,0.005690909090909091,23.818181818181817,9.727272727272727
2023080803,0.0017090909090909092,0.2381818181818182,0.027845454545454548,0.0062,22.09090909090909,11.454545454545455
2023080804,0.0016272727272727272,0.24818181818181817,0.0277,0.007,21.0,12.0
2023080805,0.0016636363636363637,0.2427272727272727,0.023745454545454545,0.006272727272727274,20.181818181818183,11.090909090909092
2023080806,0.0016818181818181817,0.23636363636363636,0.021245454545454547,0.006681818181818181,20.0,11.272727272727273
2023080807,0.0017454545454545457,0.255,0.019836363636363638,0.0078000000000000005,20.181818181818183,11.545454545454545
2023080808,0.0017727272727272728,0.2727272727272727,0.0194,0.007509090909090909,21.454545454545453,12.090909090909092
2023080809,0.0018999999999999998,0.28818181818181815,0.02098181818181818,0.007054545454545455,21.0,11.454545454545455
2023080810,0.0019363636363636362,0.2927272727272727,0.025190909090909094,0.006963636363636364,24.0,11.818181818181818
2023080811,0.0018818181818181818,0.27909090909090906,0.03246363636363636,0.005990909090909091,22.545454545454547,10.363636363636363
2023080812,0.0018545454545454544,0.2772727272727273,0.0374,0.00606,22.1,11.3
2023080813,0.0019099999999999998,0.2833333333333333,0.043333333333333335,0.005744444444444444,21.22222222222222,11.222222222222221
2023080814,0.00179,0.24899999999999997,0.043977777777777775,0.0047888888888888885,24.0,10.88888888888889
2023080815,0.0016818181818181817,0.26,0.04028,0.00541,21.88888888888889,10.11111111111111
2023080816,0.0016399999999999997,0.267,0.04184,0.00512,25.666666666666668,11.9
2023080817,0.0018166666666666667,0.26416666666666666,0.042859999999999995,0.0055899999999999995,26.555555555555557,12.3
2023080818,0.0016363636363636363,0.2590909090909091,0.0371,0.00554,25.75,11.444444444444445
2023080819,0.0015700000000000002,0.27666666666666667,0.0351,0.00571,23.5,13.333333333333334
2023080820,0.0015400000000000001,0.262,0.03277,0.00585,25.625,13.11111111111111
2023080821,0.0015800000000000002,0.259,0.03177,0.00604,24.375,11.333333333333334
2023080822,0.0015800000000000002,0.261,0.029949999999999997,0.00567,25.666666666666668,12.0
2023080823,0.0017090909090909092,0.27090909090909093,0.030500000000000003,0.0069,29.22222222222222,14.0
2023080824,0.0017727272727272728,0.2581818181818182,0.030999999999999996,0.0067,28.77777777777778,14.4
2023080901,0.0018090909090909093,0.273,0.02859090909090909,0.007045454545454546,26.0,14.1
2023080902,0.0016909090909090908,0.2490909090909091,0.025309090909090906,0.005909090909090909,24.0,13.2
2023080903,0.0017181818181818181,0.248,0.02719090909090909,0.005563636363636364,24.22222222222222,13.2
2023080904,0.0017454545454545457,0.24300000000000002,0.023636363636363636,0.0048090909090909096,24.88888888888889,13.8
2023080905,0.0019090909090909091,0.273,0.01960909090909091,0.0054181818181818185,23.555555555555557,14.0
2023080906,0.0019727272727272727,0.277,0.017845454545454546,0.005472727272727273,24.555555555555557,14.3
2023080907,0.002,0.28777777777777774,0.0173,0.005872727272727273,23.666666666666668,13.1
2023080908,0.0018272727272727273,0.265,0.01748181818181818,0.0059636363636363645,24.22222222222222,12.6
2023080909,0.0017181818181818181,0.26,0.018736363636363638,0.005290909090909091,23.444444444444443,11.6
2023080910,0.0015545454545454545,0.253,0.020445454545454544,0.0042636363636363635,23.2,12.2
2023080911,0.0015,0.256,0.02103,0.00421,20.444444444444443,11.0
2023080912,0.0014500000000000001,0.24700000000000003,0.021079999999999998,0.00404,18.666666666666668,10.25
2023080913,0.0013444444444444443,0.2475,0.021966666666666666,0.0036555555555555556,15.875,8.428571428571429
2023080914,0.00142,0.24500000000000002,0.02391,0.00385,15.222222222222221,6.5
2023080915,0.00146,0.251,0.024829999999999998,0.0038699999999999997,14.6,6.111111111111111
2023080916,0.0013900000000000002,0.27599999999999997,0.02408,0.00453,15.777777777777779,6.0
2023080917,0.0014,0.276,0.02505,0.00468,16.88888888888889,7.125
2023080918,0.0014363636363636364,0.2545454545454546,0.02492727272727273,0.004427272727272728,17.2,6.222222222222222
2023080919,0.0014,0.2544444444444445,0.02341,0.00445,15.444444444444445,6.375
2023080920,0.0013700000000000001,0.23500000000000001,0.02271,0.00424,17.8,7.888888888888889
2023080921,0.0013909090909090909,0.2509090909090909,0.02230909090909091,0.0040363636363636365,18.7,7.555555555555555
2023080922,0.0013818181818181818,0.2758333333333333,0.021683333333333332,0.0039250000000000005,16.363636363636363,7.7
2023080923,0.0012799999999999999,0.28500000000000003,0.021645454545454548,0.0036181818181818186,13.8,5.666666666666667
2023080924,0.00126,0.27999999999999997,0.022227272727272727,0.0033636363636363634,13.9,4.0
2023081001,0.00117,0.28777777777777774,0.022045454545454545,0.0031272727272727272,14.0,4.0
2023081002,0.0011899999999999999,0.262,0.021981818181818182,0.0030727272727272725,13.0,3.4444444444444446
2023081003,0.00118,0.262,0.022118181818181818,0.003036363636363636,15.4,4.333333333333333
2023081004,0.00115,0.261,0.023136363636363635,0.0028636363636363638,13.0,3.7777777777777777
2023081005,0.00118,0.267,0.02360909090909091,0.0028454545454545455,11.3,3.5555555555555554
2023081006,0.00117,0.266,0.025363636363636366,0.002963636363636363,11.9,4.111111111111111
2023081007,0.00118,0.28444444444444444,0.02577272727272727,0.0036545454545454546,15.0,5.333333333333333
2023081008,0.00116,0.273,0.02325454545454546,0.004127272727272728,16.2,5.888888888888889
2023081009,0.00117,0.27,0.0237,0.003918181818181818,18.9,5.555555555555555
2023081010,0.0012000000000000001,0.24300000000000002,0.027039999999999998,0.00369,19.0,6.0
2023081011,0.00122,0.24300000000000002,0.029320000000000002,0.00371,20.666666666666668,6.0
2023081012,0.00122,0.24,0.03159,0.00388,20.1,6.111111111111111
2023081013,0.0014,0.278,0.036718181818181816,0.004118181818181819,20.6,7.4
2023081014,0.0015166666666666668,0.24833333333333332,0.044566666666666664,0.0044083333333333335,18.454545454545453,8.090909090909092
2023081015,0.0015727272727272727,0.2527272727272727,0.04607272727272727,0.0048,17.5,6.9
2023081016,0.0015363636363636363,0.25181818181818183,0.04269090909090909,0.004718181818181818,17.3,7.1
2023081017,0.0015,0.2563636363636364,0.0421,0.004754545454545455,19.22222222222222,7.0
2023081018,0.0015,0.26636363636363636,0.036500000000000005,0.004990909090909091,17.9,6.5
2023081019,0.0015090909090909091,0.29300000000000004,0.030100000000000002,0.0056454545454545455,17.2,6.9
2023081020,0.0014583333333333332,0.28750000000000003,0.02723333333333333,0.005666666666666667,17.90909090909091,7.2727272727272725
2023081021,0.0014166666666666668,0.29583333333333334,0.024616666666666665,0.005891666666666667,16.545454545454547,6.545454545454546
2023081022,0.0014333333333333333,0.3,0.02376666666666667,0.005583333333333333,18.272727272727273,7.818181818181818
2023081023,0.0014083333333333333,0.30916666666666665,0.026275000000000003,0.00515,18.818181818181817,9.636363636363637
2023081024,0.0013833333333333334,0.3025,0.026158333333333336,0.005399999999999999,21.0,9.909090909090908
2023081101,0.0014454545454545456,0.31272727272727274,0.023874999999999997,0.005116666666666667,18.818181818181817,9.909090909090908
2023081102,0.0013499999999999999,0.295,0.023675,0.005399999999999999,19.181818181818183,10.727272727272727
2023081103,0.0013666666666666669,0.2975,0.024933333333333335,0.005741666666666667,21.5,11.090909090909092
2023081104,0.0013666666666666669,0.30916666666666665,0.027591666666666667,0.005483333333333333,23.5,11.833333333333334
2023081105,0.0013583333333333331,0.3225,0.032225,0.004866666666666667,25.166666666666668,12.333333333333334
2023081106,0.001425,0.3383333333333333,0.037158333333333335,0.005508333333333333,26.083333333333332,13.166666666666666
2023081107,0.00145,0.3654545454545455,0.038941666666666666,0.0065583333333333335,27.166666666666668,14.5
2023081108,0.0014833333333333332,0.36999999999999994,0.047141666666666665,0.007066666666666666,30.25,15.833333333333334
2023081109,0.0013727272727272729,0.3845454545454546,0.05793636363636363,0.006345454545454546,32.90909090909091,15.090909090909092
2023081110,0.0014181818181818182,0.3845454545454545,0.061718181818181825,0.005563636363636364,29.454545454545453,14.454545454545455
2023081111,0.0015833333333333333,0.3825,0.0653,0.005308333333333334,28.75,13.583333333333334
2023081112,0.0015416666666666667,0.4058333333333333,0.0664,0.005483333333333333,30.916666666666668,15.333333333333334
2023081113,0.0015166666666666668,0.4518181818181818,0.06900833333333332,0.0053,31.583333333333332,18.833333333333332
2023081114,0.0015333333333333334,0.445,0.07026666666666666,0.00565,34.0,18.5
2023081115,0.0015416666666666667,0.435,0.07059166666666666,0.005933333333333333,34.36363636363637,16.181818181818183
2023081116,0.0016583333333333335,0.42,0.07133333333333333,0.006309090909090909,33.63636363636363,16.727272727272727
2023081117,0.001625,0.40750000000000003,0.07166666666666667,0.005925,32.90909090909091,18.818181818181817
2023081118,0.0015153846153846153,0.39384615384615385,0.06944615384615384,0.006,33.0,17.363636363636363
2023081119,0.0015076923076923075,0.38916666666666666,0.06665384615384616,0.006753846153846154,35.25,17.636363636363637
2023081120,0.001523076923076923,0.33692307692307694,0.06246923076923077,0.006246153846153846,32.166666666666664,15.818181818181818
2023081121,0.0014769230769230768,0.3269230769230769,0.054,0.006169230769230769,29.666666666666668,15.363636363636363
2023081122,0.0014692307692307691,0.3215384615384615,0.04681538461538462,0.006184615384615385,26.5,14.272727272727273
2023081123,0.0014846153846153844,0.32,0.04325384615384616,0.006215384615384615,26.666666666666668,14.0
2023081124,0.0014615384615384616,0.3076923076923077,0.03995384615384615,0.00556923076923077,25.75,12.545454545454545
2023081201,0.0014076923076923077,0.3116666666666667,0.03761538461538461,0.005984615384615384,23.166666666666668,11.636363636363637
2023081202,0.0014076923076923077,0.3038461538461539,0.03740769230769231,0.005869230769230769,22.333333333333332,12.272727272727273
2023081203,0.0013846153846153845,0.30230769230769233,0.03640769230769231,0.006053846153846154,23.0,12.909090909090908
2023081204,0.0013846153846153845,0.31230769230769234,0.03943846153846154,0.0052307692307692315,24.75,14.090909090909092
2023081205,0.0013615384615384616,0.3261538461538462,0.04006153846153847,0.004853846153846154,26.416666666666668,14.818181818181818
2023081206,0.0013923076923076925,0.3376923076923077,0.040084615384615385,0.005469230769230769,28.5,15.090909090909092
2023081207,0.0014461538461538461,0.4075,0.037838461538461536,0.007461538461538462,34.166666666666664,21.583333333333332
2023081208,0.0014615384615384616,0.3946153846153846,0.043861538461538466,0.006976923076923077,32.083333333333336,20.5
2023081209,0.0015538461538461537,0.4046153846153846,0.054769230769230764,0.005723076923076923,33.166666666666664,19.916666666666668
2023081210,0.0015615384615384614,0.40692307692307694,0.05755384615384615,0.005761538461538461,34.666666666666664,18.666666666666668
2023081211,0.0015692307692307694,0.40153846153846157,0.06053846153846154,0.0053538461538461535,32.36363636363637,17.333333333333332
2023081212,0.0015615384615384614,0.4076923076923077,0.059361538461538466,0.005284615384615384,33.18181818181818,15.923076923076923
2023081213,0.0014923076923076923,0.4025,0.05799230769230769,0.004676923076923077,26.916666666666668,13.615384615384615
2023081214,0.0014846153846153844,0.37307692307692303,0.05725384615384615,0.0047692307692307695,26.75,14.307692307692308
2023081215,0.0015076923076923075,0.38461538461538464,0.056861538461538456,0.005,27.666666666666668,15.076923076923077
2023081216,0.0014615384615384616,0.4015384615384615,0.0567,0.005023076923076923,28.75,15.833333333333334
2023081217,0.0014384615384615386,0.41615384615384615,0.05601538461538461,0.005307692307692308,31.833333333333332,17.0
2023081218,0.0014076923076923077,0.43,0.05445384615384615,0.005384615384615384,30.833333333333332,17.083333333333332
2023081219,0.0013461538461538463,0.43166666666666664,0.05377692307692308,0.005484615384615385,29.416666666666668,16.5
2023081220,0.0013923076923076925,0.4184615384615385,0.052123076923076925,0.0057,29.5,17.916666666666668
2023081221,0.0014076923076923077,0.4176923076923077,0.043092307692307694,0.006707692307692308,28.666666666666668,19.25
2023081222,0.0013769230769230768,0.41461538461538466,0.03316923076923077,0.007915384615384616,28.166666666666668,18.727272727272727
2023081223,0.0013615384615384616,0.4115384615384615,0.03166153846153846,0.007323076923076923,29.583333333333332,18.083333333333332
2023081224,0.0013307692307692306,0.4046153846153846,0.032053846153846155,0.006507692307692307,28.916666666666668,18.583333333333332
2023081301,0.0013230769230769231,0.41,0.03262307692307692,0.006253846153846153,30.166666666666668,19.75
2023081302,0.0013615384615384616,0.3923076923076923,0.03417692307692308,0.005823076923076923,28.666666666666668,17.083333333333332
2023081303,0.0013307692307692306,0.3869230769230769,0.03462307692307692,0.005538461538461538,27.75,18.333333333333332
2023081304,0.0013076923076923079,0.37461538461538463,0.035453846153846155,0.0050999999999999995,27.25,16.833333333333332
2023081305,0.0013,0.3638461538461539,0.03420769230769231,0.005176923076923077,25.833333333333332,17.916666666666668
2023081306,0.0012846153846153845,0.3638461538461538,0.03257692307692307,0.006453846153846154,25.5,18.666666666666668
2023081307,0.0013153846153846154,0.3825,0.030207692307692307,0.009261538461538462,29.916666666666668,18.454545454545453
2023081308,0.0014076923076923077,0.3853846153846154,0.032876923076923074,0.009538461538461539,30.583333333333332,20.454545454545453
2023081309,0.0014461538461538461,0.3892307692307692,0.050407692307692306,0.00656923076923077,31.333333333333332,20.416666666666668
2023081310,0.0014384615384615382,0.39692307692307693,0.05692307692307692,0.005115384615384615,29.5,18.833333333333332
2023081311,0.0014769230769230768,0.40692307692307694,0.057146153846153847,0.005253846153846154,30.0,17.916666666666668
2023081312,0.0014538461538461539,0.40923076923076923,0.05591538461538462,0.004884615384615385,28.0,18.0
2023081313,0.0014153846153846154,0.41250000000000003,0.05563076923076923,0.004761538461538461,29.833333333333332,18.0
2023081314,0.0014769230769230768,0.3961538461538462,0.053853846153846155,0.005384615384615385,29.333333333333332,17.916666666666668
2023081315,0.0014538461538461539,0.39230769230769236,0.053769230769230764,0.005315384615384615,28.0,15.75
2023081316,0.0013923076923076925,0.3923076923076923,0.053730769230769235,0.004746153846153846,26.583333333333332,15.666666666666666
2023081317,0.0013615384615384616,0.3923076923076923,0.05276153846153846,0.0048000000000000004,27.416666666666668,15.833333333333334
2023081318,0.0014,0.38769230769230767,0.050515384615384615,0.0055769230769230765,26.583333333333332,16.166666666666668
2023081319,0.0013307692307692306,0.4033333333333333,0.04836923076923077,0.0070230769230769236,26.416666666666668,17.25
2023081320,0.0013769230769230768,0.3961538461538462,0.0441,0.007453846153846154,27.166666666666668,17.5
2023081321,0.0013538461538461538,0.40076923076923077,0.0383,0.0071461538461538455,28.5,19.083333333333332
2023081322,0.0012923076923076922,0.4076923076923077,0.030630769230769232,0.0075615384615384616,26.833333333333332,18.833333333333332
2023081323,0.0012538461538461538,0.38923076923076927,0.028992307692307692,0.0070538461538461545,27.583333333333332,18.333333333333332
2023081324,0.0012615384615384617,0.3807692307692308,0.029915384615384618,0.0063384615384615385,27.083333333333332,18.666666666666668
2023081401,0.0013384615384615384,0.3941666666666667,0.028315384615384614,0.00673076923076923,27.833333333333332,19.166666666666668
2023081402,0.0013461538461538463,0.38153846153846155,0.03353846153846154,0.005846153846153846,28.615384615384617,19.46153846153846
2023081403,0.0013615384615384616,0.38384615384615384,0.036184615384615385,0.0057538461538461545,29.076923076923077,18.692307692307693
2023081404,0.0013692307692307693,0.38153846153846155,0.03719230769230769,0.005638461538461538,28.384615384615383,19.615384615384617
2023081405,0.0013461538461538463,0.3776923076923077,0.036138461538461536,0.00573076923076923,27.384615384615383,19.846153846153847
2023081406,0.0013230769230769231,0.37461538461538463,0.033615384615384616,0.007476923076923076,28.615384615384617,19.0
2023081407,0.0013384615384615384,0.37666666666666665,0.03688461538461539,0.007653846153846154,29.076923076923077,18.923076923076923
2023081408,0.0014076923076923077,0.36846153846153845,0.03877692307692308,0.007638461538461538,28.916666666666668,17.76923076923077
2023081409,0.0014307692307692307,0.35076923076923083,0.0434,0.006438461538461538,25.916666666666668,13.846153846153847
2023081410,0.0014461538461538461,0.3453846153846154,0.04379230769230769,0.005392307692307692,23.0,15.846153846153847
2023081411,0.0014846153846153844,0.3423076923076923,0.04366153846153846,0.005161538461538462,27.166666666666668,16.153846153846153
2023081412,0.0014846153846153848,0.2969230769230769,0.04189230769230769,0.004823076923076924,29.833333333333332,11.846153846153847
2023081413,0.0015076923076923075,0.30416666666666664,0.04387692307692308,0.0046076923076923074,26.09090909090909,13.5
2023081414,0.0015,0.2907692307692308,0.044915384615384614,0.004692307692307692,25.545454545454547,14.083333333333334
2023081415,0.0014846153846153848,0.2876923076923077,0.04549230769230769,0.004961538461538462,25.0,13.384615384615385
2023081416,0.0014692307692307691,0.2776923076923077,0.04720769230769231,0.005146153846153846,25.076923076923077,14.538461538461538
2023081417,0.0014538461538461539,0.2753846153846154,0.04643846153846154,0.004938461538461538,26.23076923076923,14.0
2023081418,0.0014153846153846154,0.27,0.0417,0.0053,24.0,13.692307692307692
2023081419,0.0014076923076923077,0.27666666666666667,0.03697692307692308,0.00603076923076923,22.23076923076923,12.538461538461538
2023081420,0.0013230769230769231,0.26692307692307693,0.03243076923076923,0.005953846153846153,21.615384615384617,12.538461538461538
2023081421,0.0013,0.2630769230769231,0.026653846153846153,0.006153846153846154,21.153846153846153,11.461538461538462
2023081422,0.0013307692307692306,0.25846153846153846,0.02266923076923077,0.005807692307692307,18.076923076923077,10.615384615384615
2023081423,0.0013153846153846154,0.24538461538461537,0.021876923076923075,0.005769230769230769,17.307692307692307,9.692307692307692
2023081424,0.0013384615384615384,0.23923076923076922,0.02247692307692308,0.004992307692307693,16.615384615384617,9.23076923076923
2023081501,0.0013153846153846154,0.24250000000000002,0.021230769230769227,0.0048615384615384605,17.076923076923077,8.076923076923077
2023081502,0.0013230769230769231,0.23153846153846155,0.020123076923076924,0.004946153846153846,16.846153846153847,8.384615384615385
2023081503,0.0013307692307692306,0.23461538461538464,0.018815384615384616,0.004907692307692307,16.615384615384617,8.384615384615385
2023081504,0.0013,0.23769230769230767,0.0175,0.004930769230769231,17.307692307692307,7.846153846153846
2023081505,0.001346153846153846,0.23769230769230767,0.017176923076923076,0.00513076923076923,18.615384615384617,7.846153846153846
2023081506,0.0013384615384615384,0.23846153846153847,0.0164,0.005884615384615385,18.615384615384617,8.923076923076923
2023081507,0.0013615384615384616,0.26916666666666667,0.016884615384615383,0.006823076923076923,21.615384615384617,11.076923076923077
2023081508,0.0014923076923076923,0.28923076923076924,0.01963076923076923,0.007176923076923076,25.0,12.615384615384615
2023081509,0.0015153846153846153,0.28846153846153844,0.027792307692307693,0.006007692307692308,28.076923076923077,14.076923076923077
2023081510,0.0015461538461538462,0.3053846153846154,0.03446153846153846,0.0062769230769230775,26.307692307692307,13.615384615384615
2023081511,0.0015692307692307694,0.30230769230769233,0.03879230769230769,0.0056,28.46153846153846,14.538461538461538
2023081512,0.001523076923076923,0.3007692307692308,0.042392307692307694,0.005146153846153846,25.923076923076923,13.461538461538462
2023081513,0.001523076923076923,0.32083333333333336,0.04433846153846154,0.005207692307692307,27.692307692307693,14.307692307692308
2023081514,0.0015615384615384614,0.3230769230769231,0.04683076923076923,0.005115384615384615,26.53846153846154,15.153846153846153
2023081515,0.0015923076923076923,0.3330769230769231,0.05006153846153846,0.005153846153846154,25.76923076923077,15.153846153846153
2023081516,0.0015076923076923075,0.3423076923076923,0.051199999999999996,0.004907692307692307,26.53846153846154,16.76923076923077
2023081517,0.0017384615384615383,0.34923076923076923,0.052138461538461536,0.0055769230769230765,26.692307692307693,15.923076923076923
2023081518,0.0017000000000000001,0.3630769230769231,0.05018461538461538,0.006438461538461538,26.615384615384617,17.307692307692307
2023081519,0.0015846153846153846,0.3875,0.049846153846153846,0.006684615384615385,27.846153846153847,18.923076923076923
2023081520,0.0014307692307692307,0.37538461538461537,0.04687692307692307,0.006007692307692308,27.692307692307693,18.615384615384617
2023081521,0.0015230769230769232,0.3738461538461539,0.04324615384615385,0.005823076923076923,25.23076923076923,17.76923076923077
2023081522,0.0016538461538461537,0.3630769230769231,0.03857692307692308,0.005853846153846154,25.923076923076923,14.76923076923077
2023081523,0.0016538461538461537,0.3553846153846154,0.03680769230769231,0.005684615384615384,26.307692307692307,16.46153846153846
2023081524,0.0016692307692307692,0.35,0.03510769230769231,0.005046153846153845,25.615384615384617,16.0
2023081601,0.001646153846153846,0.36083333333333334,0.03425384615384615,0.004738461538461539,25.0,15.692307692307692
2023081602,0.0015846153846153846,0.34153846153846157,0.031215384615384614,0.005169230769230769,24.53846153846154,15.153846153846153
2023081603,0.0015153846153846153,0.33076923076923076,0.02973846153846154,0.0050999999999999995,24.692307692307693,14.307692307692308
2023081604,0.0014615384615384616,0.32230769230769235,0.030500000000000003,0.0043538461538461535,23.846153846153847,15.461538461538462
2023081605,0.0014153846153846154,0.32461538461538464,0.03196153846153846,0.004207692307692307,24.384615384615383,13.307692307692308
2023081606,0.001423076923076923,0.3261538461538462,0.03104615384615385,0.005246153846153846,22.692307692307693,13.615384615384615
2023081607,0.0014846153846153848,0.3458333333333334,0.030015384615384614,0.007038461538461539,22.076923076923077,13.538461538461538
2023081608,0.0015307692307692305,0.3453846153846154,0.035576923076923075,0.007184615384615385,23.923076923076923,13.461538461538462
2023081609,0.0014923076923076923,0.36,0.039853846153846156,0.006507692307692307,23.0,11.76923076923077
2023081610,0.001523076923076923,0.3553846153846154,0.04163846153846154,0.006215384615384615,20.46153846153846,11.615384615384615
2023081611,0.0015538461538461537,0.35923076923076924,0.044046153846153846,0.006076923076923077,21.846153846153847,11.692307692307692
2023081612,0.0016076923076923076,0.36153846153846153,0.0466,0.0057538461538461545,21.846153846153847,11.461538461538462
2023081613,0.0015923076923076923,0.3733333333333333,0.04896923076923077,0.0053,21.53846153846154,11.0
2023081614,0.001725,0.3646153846153846,0.05140769230769231,0.005975,19.916666666666668,11.461538461538462
2023081615,0.0017666666666666666,0.3630769230769231,0.05251666666666666,0.006383333333333334,20.272727272727273,10.461538461538462
2023081616,0.0016333333333333332,0.3646153846153846,0.053184615384615386,0.00595,19.454545454545453,10.615384615384615
2023081617,0.001523076923076923,0.3692307692307692,0.049223076923076925,0.005746153846153846,19.727272727272727,11.923076923076923
2023081618,0.0015384615384615385,0.36230769230769233,0.048646153846153846,0.006207692307692307,17.0,10.538461538461538
2023081619,0.0015538461538461537,0.38083333333333336,0.04637692307692308,0.006669230769230769,17.818181818181817,10.538461538461538
2023081620,0.0014692307692307691,0.3707692307692308,0.04433846153846154,0.006453846153846154,17.363636363636363,11.23076923076923
2023081621,0.0014692307692307691,0.37461538461538463,0.03996153846153846,0.0068000000000000005,15.636363636363637,11.923076923076923
2023081622,0.001430769230769231,0.37307692307692303,0.03156153846153846,0.007269230769230769,18.0,11.615384615384615
2023081623,0.0014384615384615382,0.36153846153846153,0.02983846153846154,0.007176923076923077,17.0,11.76923076923077
2023081624,0.0014153846153846154,0.3692307692307692,0.03576923076923077,0.005738461538461539,15.272727272727273,10.384615384615385
2023081701,0.0013923076923076923,0.37833333333333335,0.03416153846153846,0.0054,15.090909090909092,9.692307692307692
2023081702,0.0013692307692307693,0.3584615384615385,0.030576923076923078,0.005423076923076924,15.181818181818182,10.461538461538462
2023081703,0.0013538461538461538,0.3576923076923077,0.030407692307692306,0.005176923076923077,14.363636363636363,10.615384615384615
2023081704,0.0014,0.3569230769230769,0.029669230769230767,0.0053538461538461535,14.818181818181818,11.384615384615385
2023081705,0.0014,0.35,0.028215384615384618,0.0053384615384615385,15.818181818181818,10.615384615384615
2023081706,0.0013692307692307693,0.34769230769230774,0.025246153846153845,0.006953846153846153,17.09090909090909,10.923076923076923
2023081707,0.0014,0.3625,0.023169230769230772,0.009453846153846153,20.636363636363637,13.153846153846153
2023081708,0.0015076923076923075,0.37,0.021553846153846153,0.012346153846153847,24.90909090909091,13.692307692307692
2023081709,0.0015230769230769232,0.3807692307692308,0.033438461538461535,0.009438461538461538,21.181818181818183,12.0
